id,brand,category,productCategory,colorway,condition,minimumBid,gender,name,releaseDate,retailPrice,shoe,lowestAsk,lowestAskSize,salesThisPeriod,highestBid,highestBidSize,numberOfBids,annualHigh,annualLow,volatility,deadstockSold,pricePremium,averageDeadstockPrice,salesLast72Hours,totalDollars,deadstockSoldRank,pricePremiumRank,averageDeadstockPriceRank,img
90615adf-76db-4082-96bf-ee9c7d328bfd,Jordan,Air Jordan Five,sneakers,Black/University Blue-Silver,New,25,men,Black/University Blue,2006-08-19 23:59:59,145,Jordan 5 Retro,245,8.5,1,215,14,33,379,130,0.161452,48,0.448,245,1,11744,35,49,45,"https://stockx.imgix.net/Air-Jordan-5-Retro-Black-University-Blue.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
eca0edc4-0101-48f4-bb2b-d8df9cdb9b2d,Jordan,Air Jordan Five,sneakers,Black/University Red,New,25,preschool,Satin Bred (PS),2018-11-03 23:59:59,80,Jordan 5 Retro,60,10.5,1,60,1,6,100,30,0.252407,48,0.138,64,1,3091,3,43,46,"https://stockx.imgix.net/Air-Jordan-5-Retro-Satin-Bred-PS.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1540864218"
f70322d6-fbac-4e2c-8e65-8f4dbb42801d,Jordan,Air Jordan Five,sneakers,White/Varsity Mz-Varsityy Royal-Black,New,25,child,Laney 2013 (GS),None,None,Jordan 5 Retro,100,6.5Y,1,121,7Y,25,180,40,0.237916,41,0,123,1,5040,96,40,35,"https://stockx.imgix.net/Air-Jordan-5-Retro-Laney-2013-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546584651"
2c9d63d8-470f-4b42-9e92-eafa6752317c,Jordan,Air Jordan Five,sneakers,Deep Burgundy/Light Graphite-Silver,New,25,men,Burgundy,2006-12-16 23:59:59,145,Jordan 5 Retro,360,10.5,1,331,12,27,549,132,0.079412,38,1.352,338,1,12858,30,100,11,"https://stockx.imgix.net/Air-Jordan-5-Retro-Burgundy.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
3f00704b-9699-4b1d-8507-6e9574811c35,Jordan,Air Jordan Five,sneakers,White/Black-Metallic Silver-Radiant Green,New,25,men,Quai 54 White,2011-07-02 23:59:59,150,Jordan 5 Retro,421,12,1,350,9.5,55,579,320,0.172185,33,1.95,402,1,13259,36,42,49,"https://stockx.imgix.net/Air-Jordan-5-Retro-Quai-54.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
26ce0372-8ca1-40be-bf62-83b5bc47f76c,Jordan,Air Jordan Five,sneakers,Obsidian/White-Metallic Red Bronze-Bright Grape,New,25,child,Bronze (GS),2016-09-24 23:59:59,140,Jordan 5 Retro,78,"6Y, 6Y, 6Y, 6Y",1,50,6Y,21,140,50,0.299259,28,-0.443,93,1,2598,49,12,33,"https://stockx.imgix.net/Air-Jordan-5-Retro-Bronze-GS.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
c1bacbe2-49bf-4529-a988-ee326496f3c7,Jordan,Air Jordan Five,sneakers,Black/Black-Metallic Silver,New,25,men,Premio Bin23,2011-02-18 23:59:59,175,Jordan 5 Retro,634,10,1,950,8,65,1200,505,0.233896,28,2.56,750,1,20988,83,86,23,"https://stockx.imgix.net/Air-Jordan-5-Retro-Premio-Bin-23.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
20ac07ef-739c-4818-bceb-fed32de5d3b7,Jordan,Air Jordan Five,sneakers,Wheat/Infrared-Grape Ice-Black,New,25,men,Fresh Prince (F&F),2018-09-25 23:59:59,None,Jordan 5 Retro,2870,13,1,3100,9.5,61,4499,1955,0.273341,16,0,3306,1,52892,35,21,78,"https://stockx.imgix.net/Air-Jordan-5-Retro-Fresh-Prince-FF-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546584546"
55572d45-6868-490a-9d83-25f5199254fc,Jordan,Air Jordan Five,sneakers,Varsity Maize/Anthracite-Wolf Grey-Black,New,25,men,Tokyo T23,2011-04-29 23:59:59,206,Jordan 5 Retro,2468,8,1,4000,11,57,8500,1501,0.219732,16,9.922,2942,1,47076,55,62,82,"https://stockx.imgix.net/Air-Jordan-5-Retro-Tokyo-T23-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1560368441"
0996580d-f9fa-44b0-9a08-99d5d5c19ca4,Jordan,Air Jordan Five,sneakers,White/Fire Red-Black,New,25,preschool,Fire Red 2013 (PS),2013-01-26 23:59:59,75,Jordan 5 Retro,100,1.5,1,40,10.5,4,99,32,0.285977,3,0.32,60,1,181,66,4,0,"https://stockx.imgix.net/Air-Jordan-5-Retro-Fire-Red-2013-PS.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1548989339"
848bb64f-f4a2-4d38-b394-b5bc65ad4e64,Jordan,Air Jordan Five,sneakers,Multi-Color/Multi-Color,New,25,child,Wings (GS),2018-09-29 23:59:59,160,Jordan 5 Retro,339,7Y,None,338,6.5Y,33,425,175,0.076339,748,0.919,238,None,178329,35,30,12,"https://stockx.imgix.net/Air-Jordan-5-Retro-Wings-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546754418"
f9d067c7-4347-471f-9132-cd253c75efd6,Jordan,Air Jordan Five,sneakers,Black/Bright Crimson-Beta Blue-Black,New,25,men,Chinese New Year,2016-01-23 23:59:59,200,Jordan 5 Retro Low,217,14,None,329,8.5,69,485,181,0.198135,246,0.115,265,None,65170,7,77,5,"https://stockx.imgix.net/Jordan-5-Retro-Low-Chinese-New-Year-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549050104"
f8275a7c-716b-492d-b4f0-eff1bc16bba7,Jordan,Air Jordan Five,sneakers,Black/Fire Red,New,25,men,Supreme Black,2015-10-16 23:59:59,198,Jordan 5 Retro,420,14,None,600,8.5,106,762,340,0.108284,239,1.389,529,None,126515,8,95,30,"https://stockx.imgix.net/Air-Jordan-5-Retro-Supreme-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
35c6e5cb-396e-494d-ad43-814f3b90f9b4,Jordan,Air Jordan Five,sneakers,Stealth/Stealth-Wolf Grey,New,25,men,Pure Platinum,2017-04-22 23:59:59,400,Jordan 5 Retro,171,11.5,None,175,8.5,63,249,101,0.194777,220,-0.65,170,None,37469,4,23,62,"https://stockx.imgix.net/Air-Jordan-5-Retro-Stealth-2017.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
e7834576-5dbb-422e-ad41-c65ab2812707,Jordan,Air Jordan Five,sneakers,Black/Fire Red-Metallic Silver-White,New,25,child,Black Metallic 2016 (GS),2016-07-23 23:59:59,180,Jordan 5 Retro,139,4.5Y,None,106,7Y,33,210,67,0.20073,217,-0.167,132,None,28680,81,79,6,"https://stockx.imgix.net/Air-Jordan-5-Retro-Black-Metallic-2016-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546584379"
7b4d9976-a66e-4b7c-8f2c-5f410af0b428,Jordan,Air Jordan Five,sneakers,Black/Black-Black,New,25,men,Triple Black,2017-07-08 23:59:59,400,Jordan 5 Retro Premium,235,9,None,247,11,34,390,150,0.178428,149,-0.025,244,None,36416,38,49,75,"https://stockx.imgix.net/Air-Jordan-5-Retro-Triple-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546754408"
d4857166-253d-46b5-b14f-363ef3db3782,Jordan,Air Jordan Five,sneakers,Black/Metallic Silver,New,25,men,3Lab5 Black Silver,2014-07-26 23:59:59,225,Jordan 5 Retro,170,10.5,None,170,12,31,226,103,0.158319,136,-0.267,169,None,23003,71,64,69,"https://stockx.imgix.net/Air-Jordan-5-Retro-3Lab5-Black-Metallic-Silver-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549050068"
7e5735e1-f657-4db3-ab1b-83556f045924,Jordan,Air Jordan Five,sneakers,White/Fire Red/Black,New,25,child,Fire Red 2016 (GS),None,None,Jordan 5 Retro,113,6.5Y,None,70,5.5Y,19,180,40,0.361308,119,0,51,None,6053,50,9,61,"https://stockx.imgix.net/Air-Jordan-5-Retro-Fire-Red-2016-GS-1.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554931686"
226062a5-eb4c-4b34-b43b-2ac755890085,Jordan,Air Jordan Five,sneakers,White/Metallic Gold Star-Midnight Navy,New,25,child,Dunk From Above (GS),2016-02-20 23:59:59,120,Jordan 5 Retro Low,115,6.5Y,None,81,7Y,21,100,47,0.124839,86,-0.333,77,None,6602,82,52,95,"https://stockx.imgix.net/Air-Jordan-5-Retro-Low-Dunk-From-Above-GS.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
9340944a-5893-4c96-ad03-10a223955ae4,Jordan,Air Jordan Five,sneakers,Sail/Racer Blue-Cone-Black,New,25,preschool,International Flight (PS),2018-08-25 23:59:59,80,Jordan 5 Retro,58,12,None,50,10.5,5,100,31,0.179663,77,-0.125,63,None,4880,27,3,50,"https://stockx.imgix.net/Air-Jordan-5-Retro-International-Flight-PS-1.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1557862735"
bc9cf256-3130-4404-8c5b-6659cdd33f87,Jordan,Air Jordan Five,sneakers,Game Royal/Black,New,25,child,Blue Suede (GS),2017-09-30 23:59:59,190,Jordan 5 Retro,134,4.5Y,None,156,7Y,18,300,60,0.250084,74,-0.126,155,None,11442,48,37,64,"https://stockx.imgix.net/Air-Jordan-5-Retro-Blue-Suede-GS.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
f5712f8a-a2e2-497c-8ab7-299365c2a754,Jordan,Air Jordan Four,sneakers,Black/Fire Red-Cement Grey-Summit White,New,25,men,Bred (2019),2019-05-04 23:59:59,200,Jordan 4 Retro,209,7,233,236,12,703,520,138,0.039477,28058,0.235,254,233,7126257,85,29,2,"https://stockx.imgix.net/Air-Jordan-4-Retro-Black-Cement-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555622524"
1b1a9cfa-cec9-48dd-ac5c-7ad79dd10ef5,Jordan,Air Jordan Four,sneakers,White/Black-Bright Crimson-Pale Citron,New,25,men,Flight Nostalgia,2019-03-02 23:59:59,190,Jordan 4 Retro,122,12,39,189,8,217,280,100,0.122875,4172,-0.211,165,39,688239,88,50,99,"https://stockx.imgix.net/Air-Jordan-4-Retro-Flight-Nostalgia-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551994682"
104e1c79-26a5-463d-86c4-88ca95ad2d3e,Jordan,Air Jordan Four,sneakers,University Blue/Black-Varsity Red,New,25,men,Travis Scott Cactus Jack,2018-06-09 23:59:59,225,Jordan 4 Retro,505,14,27,718,8,362,908,285,0.129337,11037,1.444,384,27,4232959,48,98,71,"https://stockx.imgix.net/Air-Jordan-4-Retro-Travis-Scott-Cactus-Jack-Reg-Backshot.jpeg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
081f7182-23d8-4172-88b6-6f1ca7a71894,Jordan,Air Jordan Four,sneakers,Black/Court Purple-University Red,New,25,men,Raptors (2018),2018-08-18 23:59:59,200,Jordan 4 Retro,215,11,21,285,9,118,652,150,0.141669,6046,0.375,237,21,1431744,60,42,41,"https://stockx.imgix.net/Air-Jordan-4-Retro-Raptors-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
9894ee3a-d407-404b-a062-e17cd5bca410,Jordan,Air Jordan Four,sneakers,Black/Black-Black,New,25,men,Levi's Black (Levi's Tag),2018-06-30 23:59:59,225,Jordan 4 Retro,250,6,12,383,9,171,1750,212,0.121677,3387,0.316,297,12,1005452,33,20,26,"https://stockx.imgix.net/Air-Jordan-4-Retro-Levis-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
88312ee1-19dd-4af8-bf5d-4e285bff05d9,Jordan,Air Jordan Four,sneakers,Cool Grey/White,New,25,men,Kaws,2017-03-31 23:59:59,350,Jordan 4 Retro,1300,14,10,1689,8.5,187,2483,901,0.161671,630,4.014,1207,10,760721,37,49,72,"https://stockx.imgix.net/Air-Jordan-4-Retro-Kaws-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549050056"
530f0566-f79c-4546-8bdd-67d9ca2a47bd,Jordan,Air Jordan Four,sneakers,Black/Black-Clear-Glow,New,25,men,Kaws Black,2017-11-27 23:59:59,350,Jordan 4 Retro,724,13,9,1367,9,167,1300,590,0.235347,805,1.257,777,9,625544,25,51,39,"https://stockx.imgix.net/air-jordan-4-retro-kaws-black-1.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551923727"
a7d12954-7e20-42ea-9062-439a0bc4e06f,Jordan,Air Jordan Four,sneakers,White/White-White,New,25,men,Levi's White (Levi's Tag),2018-06-30 23:59:59,225,Jordan 4 Retro,425,12.5,6,555,8.5,123,700,290,0.141151,928,0.982,429,6,398565,24,21,12,"https://stockx.imgix.net/Air-Jordan-4-Retro-Levis-White-With-Levis.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
03741ab4-0ccb-42a6-a38c-469fa6fa6697,Jordan,Air Jordan Four,sneakers,Black/Fire Red-Cement Grey,New,25,men,Black Cement (2012),2012-11-01 23:59:59,160,Jordan 4 Retro,220,10.5,2,250,7.5,80,475,152,0.140422,839,0.156,305,2,255925,19,4,56,"https://stockx.imgix.net/Air-Jordan-4-Retro-Black-Cement-2012-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551048119"
e6324d04-d0ad-4863-a240-03dd57b09ffd,Jordan,Air Jordan Four,sneakers,Cool Grey/Chrome-Dark Charcoal-Varsity Maize,New,25,men,Cool Grey,2004-09-25 23:59:59,100,Jordan 4 Retro,300,9.5,2,355,8.5,43,538,195,0.151986,112,4,382,2,42801,57,80,91,"https://stockx.imgix.net/Air-Jordan-4-Retro-Cool-Grey.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
718b1d59-2d6e-44e4-9f28-016f50ce1d8b,Jordan,Air Jordan Four,sneakers,Black/Old Royal-Electric Green-White,New,25,men,Doernbecher,2011-11-08 23:59:59,175,Jordan 4 Retro,1075,9.5,2,1077,8.5,104,1930,826,0.114174,107,5.114,1116,2,119416,8,83,1,"https://stockx.imgix.net/Air-Jordan-4-Retro-Doernbecher-DB-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554091388"
cf87e450-cb7a-4116-8399-1683b6772d24,Jordan,Air Jordan Four,sneakers,White/Varsity Red-Black Laser,New,25,men,White Laser,2005-05-14 23:59:59,200,Jordan 4 Retro,335,14,None,380,9.5,61,570,270,0.109152,51,0.8,372,None,18959,16,88,57,"https://stockx.imgix.net/Jordan-4-Retro-White-Laser-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546586783"
2baf0b76-04bc-4a33-a3a2-22642088dec5,Jordan,Air Jordan Four,sneakers,Black/Varsity Red-Medium Grey Laser,New,25,men,Black Laser,2005-08-20 23:59:59,175,Jordan 4 Retro,674,10,None,950,13,54,880,550,0.165205,21,2.143,703,None,14758,3,78,53,"https://stockx.imgix.net/Air-Jordan-4-Retro-Laser-Black.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
ceeedd28-dc71-43a4-86b3-ced2824e209f,Jordan,Air Jordan Four,sneakers,Black/Metallic Green/Black Forest/White/Dark Grey,New,25,men,Oregon Ducks,2012-01-01 23:59:59,None,Jordan 4 Retro,4000,13,None,2700,11,31,10500,2000,0.782315,6,0,4850,None,29100,49,56,73,"https://stockx.imgix.net/Air-Jordan-4-Retro-Oregon-Ducks.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
b5a3f817-40a5-4ece-a218-ac3fe903379b,Jordan,Air Jordan Four,sneakers,Retro Black/Metallic Silver,New,25,men,Eminem Carhartt,2015-11-23 23:59:59,None,Jordan 4 Retro,16500,8.5,None,14000,9,75,10500,7000,0.159302,3,0,8833,None,26500,20,63,84,"https://stockx.imgix.net/Air-Jordan-4-Retro-Eminem-Carhartt.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
48f9e0d0-80d2-4866-b7b6-9a0c79454a5b,Jordan,Air Jordan Four,sneakers,Black/Court Purple-University Red,New,25,men,Raptors Drake OVO (2019),2019-06-02 23:59:59,200,Jordan 4 Retro,205,10,102,246,7,285,450,185,0.059331,6636,0.083,295,102,1959775,34,7,11,"https://stockx.imgix.net/Air-Jordan-4-Retro-Raptors-Drake-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1559845093"
307e88da-b36a-4f8f-80d7-8a60aa35f283,Jordan,Air Jordan Four,sneakers,Black/Fire Red-Cement Grey-Summit White,New,25,child,Bred 2019 (GS),2019-05-04 23:59:59,140,Jordan 4 Retro,125,6Y,34,127,7Y,115,203,100,0.064927,2610,-0.071,144,34,375399,81,11,38,"https://stockx.imgix.net/Air-Jordan-4-Retro-Bred-2019-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1556311612"
bdbd4a40-744a-467d-b7a1-ae5c76a1d91b,Jordan,Air Jordan Four,sneakers,White/Fire Red-Black-Tech Grey,New,25,men,White Cement (2016),2016-02-13 23:59:59,220,Jordan 4 Retro,340,8,24,369,12.5,199,510,210,0.059294,2906,0.418,330,24,960386,28,57,50,"https://stockx.imgix.net/Air-Jordan-4-Retro-White-Cement-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1559156457"
9a875ab7-2c7d-48b1-864f-c4f7efec9a85,Jordan,Air Jordan Four,sneakers,University Red/Black-University Red,New,25,men,Red,2019-06-14 23:59:59,220,Jordan 4 Retro Flyknit,160,12,23,265,15,118,370,127,0.162434,404,-0.341,183,23,73885,13,83,77,"https://stockx.imgix.net/Air-Jordan-4-Retro-Flyknit-Red-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1561404315"
038787c2-2b85-4708-85b9-60d0c72f4563,Jordan,Air Jordan Four,sneakers,White/Varsity Blue-Black,New,25,men,Motorsports (2017),2017-03-26 23:59:59,190,Jordan 4 Retro,180,14,19,288,7.5,110,359,70,0.135032,1412,0.353,213,19,300758,95,63,32,"https://stockx.imgix.net/Air-Jordan-4-Retro-Motorsports-2017-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549855113"
83e8b7bd-386e-47c1-b00b-3b1c613b936f,Jordan,Air Jordan Four,sneakers,Black/Fire Red-Black-White,New,25,men,Tattoo (2018),2018-12-29 23:59:59,225,Jordan 4 Retro,120,12,17,208,7,135,400,110,0.280797,2426,-0.449,206,17,500811,65,45,1,"https://stockx.imgix.net/Air-Jordan-4-Retro-Tattoo-Singles-Day-2018.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1541000841"
d6f18fed-67d3-480c-9494-882e905044ab,Jordan,Air Jordan Four,sneakers,Black/White-Gum Light Brown-University Red,New,25,men,Laser Black Gum,2018-01-19 23:59:59,200,Jordan 4 Retro,128,10.5,15,140,9,135,350,101,0.07515,4186,-0.23,157,15,658248,5,26,5,"https://stockx.imgix.net/Air-Jordan-4-Retro-Laser-Black-Gum-Product-1.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1548199274"
70c44578-a4bf-4729-9331-69c1dd416e05,Jordan,Air Jordan Four,sneakers,White/Black-Bright Crimson-Pale Citron,New,25,child,Flight Nostalgia (GS),2019-03-02 23:59:59,140,Jordan 4 Retro,94,6Y,14,126,3.5Y,88,199,86,0.113843,1098,-0.15,132,14,145289,95,34,66,"https://stockx.imgix.net/Air-Jordan-4-Retro-White-Black-Bright-Crimson-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1552671299"
2f9d0d3b-ae8e-4ed3-87bd-eede5bac55d9,Jordan,Air Jordan Four,sneakers,Hot Punch/Black-Volt,New,25,women,Hot Punch (W),2018-01-19 23:59:59,190,Jordan 4 Retro,122,8W,12,168,11W,81,250,101,0.218417,1452,-0.289,165,12,239272,76,40,34,"https://stockx.imgix.net/Air-Jordan-4-Retro-Hot-Punch-W.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546972291"
a6108e53-371e-461e-b49f-316c7d1c257e,Jordan,Air Jordan Four,sneakers,Black/Metallic Gold-White,New,25,men,Royalty,2017-02-04 23:59:59,190,Jordan 4 Retro,230,10.5,12,295,8.5,107,450,150,0.09322,1290,0.679,252,12,324565,58,43,88,"https://stockx.imgix.net/Air-Jordan-4-Retro-Royalty-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549855124"
bae0044d-d550-41b4-854d-f59dca79af60,Jordan,Air Jordan Four,sneakers,White/Metallic Silver-Pure Platinum,New,25,men,Pure Money (2017),2017-05-13 23:59:59,190,Jordan 4 Retro,245,12,9,334,7.5,116,550,130,0.190786,1759,0.211,244,9,429347,19,60,78,"https://stockx.imgix.net/Air-Jordan-4-Retro-Pure-Money-2017-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546584307"
74675741-2287-4583-a3f8-7aba29579fff,Jordan,Air Jordan Four,sneakers,Black/Tech Grey-White,New,25,men,Oreo (2015),2015-02-21 23:59:59,190,Jordan 4 Retro,193,12,9,226,8.5,103,400,140,0.064557,895,0.056,209,9,186645,36,3,89,"https://stockx.imgix.net/Air-Jordan-4-Retro-Oreo-Tech-Grey-2015.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
c45b7d26-650a-4682-9769-924d5d0df102,Jordan,Air Jordan Four,sneakers,Fire Red/White-Black-Cement Grey,New,25,men,Toro Bravo,2013-07-13 23:59:59,160,Jordan 4 Retro,364,11.5,9,361,9,127,500,260,0.096695,815,1.494,360,9,293299,20,76,32,"https://stockx.imgix.net/Air-Jordan-4-Retro-Toro-Bravo-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554092274"
0bd67d3c-5749-4c54-9560-d396ab580812,Jordan,Air Jordan Four,sneakers,White/Black-Gym Red,New,25,men,Alternate 89,2016-01-02 23:59:59,190,Jordan 4 Retro,200,13,8,268,8.5,79,390,95,0.146728,773,0.099,217,8,168065,33,48,64,"https://stockx.imgix.net/Air-Jordan-4-Retro-Alternate-89-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554091100"
093679cc-8afe-448f-8503-852b559a8aa7,Jordan,Air Jordan Four,sneakers,White/Black-Tech Grey,New,25,men,White Cement (2012),2012-02-18 23:59:59,160,Jordan 4 Retro,280,11,8,265,9.5,79,513,140,0.162864,514,0.356,260,8,133896,30,32,58,"https://stockx.imgix.net/Air-Jordan-4-Retro-White-Cement-2012-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1559156431"
a8507992-4a61-46bb-adea-ca0f3a7ec9e8,Jordan,Air Jordan Four,sneakers,Hyper Royal/Black-Hyper Royal,New,25,men,Royal,2019-06-14 23:59:59,220,Jordan 4 Retro Flyknit,185,8,7,260,7.5,109,375,141,0.216494,179,-0.268,207,7,37112,33,57,52,"https://stockx.imgix.net/Air-Jordan-4-Retro-Flyknit-Royal-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1561404337"
d8c4e1eb-6189-4158-8f84-7331c7419e3c,Jordan,Air Jordan Four,sneakers,Volt/Black-Volt,New,25,men,Volt,2019-06-14 23:59:59,220,Jordan 4 Retro Flyknit,250,12.5,7,300,14,128,450,220,0.08278,140,0.441,276,7,38659,72,13,21,"https://stockx.imgix.net/Air-Jordan-4-Retro-Flyknit-Volt-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1561404367"
60983a03-0c13-4814-83f5-e7fb8ccd9711,Jordan,Air Jordan Four,sneakers,Silt Red/Black-Phantom-Volt-Metallic Gold,New,25,women,Silt Red Splatter (W),2019-02-22 23:59:59,190,Jordan 4 Retro,147,8.5W,6,262,6W,154,390,50,0.17789,2736,0.147,223,6,609233,4,86,91,"https://stockx.imgix.net/Air-Jordan-4-Retro-Silt-Red-W-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551111757"
350d1984-ad8d-4f1d-a17d-99d7708bd724,Jordan,Air Jordan Four,sneakers,White/Game Royal-Black,New,25,child,Motorsports 2017 (GS),2017-03-26 23:59:59,140,Jordan 4 Retro,200,6Y,5,215,7Y,54,300,62,0.096576,658,0.45,140,5,92396,40,86,67,"https://stockx.imgix.net/Air-Jordan-4-Retro-Motorsports-2017-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546584260"
